id,water,water--adjust,water/area_norm,uv,UV adjust,area,fertilizer_usage,Fret_use_norm,yield,pesticides,Pest_norm,region,categories, Y over area , Y over area_norm,ADDED Cost Values,ADDED Cost Values_norm,Profit ratio
501,6.443,6.443,0.41813719,63.067,63.067,5.134,0,0,29.685,2.809,0.293654129,3,c,5.782041293,0.34,0.711791319,0.24,0.1
869,9.58,9.58,0.626243864,63.06,63.06,8.262,3,0.6,71.589,3.052,0.319184703,6,d,8.664851126,0.57,1.545428566,0.59,-0.02
51,7.378,7.378,0.480164522,62.963,62.963,4.935,5,1,58.183,2.826,0.295440219,2,"a,c",11.78986829,0.81,1.77560474,0.69,0.12
207,8.889,8.889,0.580403344,62.933,62.933,2.615,1,0.2,30.533,5.154,0.540029418,3,a,11.67609943,0.8,1.320432761,0.5,0.3
146,1.74,1.74,0.106143028,62.921,62.921,4.007,3,0.6,50.982,2.85,0.297961757,1,a,12.72323434,0.88,1.004104784,0.36,0.52
284,4.74,4.74,0.305161205,62.911,62.911,13.551,1,0.2,58.51,5.804,0.608321076,6,b,4.317762527,0.23,1.113482281,0.41,-0.18
138,7.838,7.838,0.510680642,62.908,62.908,10.336,0,0,54.777,2.432,0.254044967,4,"b,c",5.299632353,0.31,0.76472561,0.26,0.05
344,9.739,9.739,0.636791827,62.867,62.867,2.758,4,0.8,32.895,5.026,0.526581215,3,"a,c,b",11.9271211,0.82,1.963373042,0.77,0.05
427,1.361,1.361,0.081000398,62.63,62.63,5.656,3,0.6,42.423,0.903,0.093401975,6,a,7.50053041,0.48,0.774402373,0.27,0.21
988,8.136,8.136,0.530449781,62.605,62.605,14.734,0,0,50.001,0.649,0.066715697,4,"d,b,c",3.393579476,0.16,0.597165478,0.19,-0.03
405,8.156,8.156,0.531776569,62.603,62.603,6.307,4,0.8,62.294,1.765,0.18396722,2,"d,a,c",9.876962106,0.66,1.515743789,0.58,0.08
451,8.572,8.572,0.559373756,62.602,62.602,8.284,3,0.6,67.072,2.697,0.281886951,6,d,8.096571704,0.52,1.441260707,0.55,-0.02
326,4.71,4.71,0.303171023,62.553,62.553,12.489,0,0,49.103,2.928,0.306156756,6,"b,c,a,d",3.931699896,0.2,0.609327779,0.2,0
485,1.91,1.91,0.117420724,62.531,62.531,10.959,1,0.2,63.027,5.123,0.536772431,6,"d,c",5.751163427,0.34,0.854193156,0.3,0.04
962,4.784,4.784,0.308080138,62.471,62.471,8.627,1,0.2,65.373,3.334,0.348812776,2,"c,d",7.577721108,0.48,0.856892914,0.3,0.18
791,3.221,3.221,0.204391668,62.36,62.36,9.601,3,0.6,90.212,3.347,0.350178609,1,"c,b",9.396104572,0.62,1.154570277,0.43,0.2
788,1.896,1.896,0.116491973,62.282,62.282,5.547,3,0.6,70,2.903,0.303530153,2,a,12.61943393,0.87,1.020022126,0.37,0.5
674,1.54,1.54,0.092875149,62.264,62.264,7.925,0,0,44.112,3.564,0.372977516,2,"b,d,a,c",5.566182965,0.33,0.465852666,0.14,0.19
409,3.65,3.65,0.232851267,62.191,62.191,10.178,1,0.2,47.608,3.066,0.3206556,6,"b,d",4.677539792,0.26,0.753506867,0.26,0
31,6.61,6.61,0.429215868,62.158,62.158,7.037,3,0.6,53.509,1.539,0.160222736,2,"d,c,b,a",7.603950547,0.49,1.189438604,0.44,0.04
839,9.896,9.896,0.647207112,62.084,62.084,3.783,3,0.6,42.368,3.269,0.34198361,2,"a,c,b",11.19957706,0.76,1.589190722,0.61,0.15
460,7.997,7.997,0.521228606,62.071,62.071,5.502,4,0.8,47.541,0.744,0.076696785,2,"d,a,b",8.640676118,0.57,1.397925391,0.53,0.04
8,9.857,9.857,0.644619875,61.683,61.683,5.24,1,0.2,57.811,5.09,0.533305316,1,a,11.03263359,0.75,1.377925192,0.52,0.23
949,11.323,11.323,0.741873424,61.639,61.639,9.978,3,0.6,65.218,6.3,0.660432864,6,"d,a",6.536179595,0.4,2.002306288,0.79,-0.38
103,7.975,7.975,0.519769139,61.577,61.577,8.087,3,0.6,86.589,2.658,0.277789452,2,a,10.70718437,0.73,1.39755859,0.53,0.2
276,3.621,3.621,0.230927425,61.548,61.548,7.938,4,0.8,65.901,0.172,0.016600126,4,"c,b",8.301965231,0.54,1.047527551,0.38,0.16
665,1.267,1.267,0.074764495,61.537,61.537,7.954,3,0.6,103.774,2.935,0.306892204,1,d,13.04676892,0.91,0.981656699,0.35,0.55
425,1.51,1.51,0.090884967,61.344,61.344,6.258,1,0.2,70.473,5.097,0.534040765,2,d,11.26126558,0.77,0.824925732,0.29,0.48
376,6.194,6.194,0.401618681,61.334,61.334,10.106,5,1,74.672,1.789,0.186488758,6,"b,d,c",7.388877894,0.47,1.588107439,0.61,-0.14
446,1.813,1.813,0.110985803,61.306,61.306,4.299,4,0.8,37.665,6.084,0.637739021,5,a,8.761339846,0.58,1.548724824,0.59,-0.02
274,9.711,9.711,0.634934324,61.198,61.198,6.249,3,0.6,48.438,1.619,0.168627863,6,a,7.751320211,0.5,1.403562187,0.53,-0.03
199,,6,0.388748839,61.039,61.039,6.806,2,0.4,78.449,5.616,0.588569027,2,d,11.52644725,0.79,1.377317866,0.52,0.27
618,3.75,3.75,0.239485206,61.025,61.025,7.888,0,0,27.792,1.802,0.187854591,5,c,3.523326572,0.17,0.427339798,0.12,0.05
538,2.925,2.925,0.184755208,60.833,60.833,8.633,1,0.2,39.785,0.221,0.021748266,2,d,4.608479092,0.25,0.406503474,0.11,0.14
309,,9,0.587767016,60.744,60.744,7.534,1,0.2,47.164,2.393,0.249947468,2,a,6.260153969,0.38,1.037714484,0.38,0
590,5.615,5.615,0.363208173,60.732,60.732,9.418,2,0.4,67.511,5.873,0.615570498,3,b,7.168294755,0.45,1.378778671,0.52,-0.07
725,8.97,8.97,0.585776834,60.699,60.699,4.736,1,0.2,41.57,0.593,0.060832108,1,a,8.777449324,0.58,0.846608942,0.3,0.28
159,11.314,11.314,0.74127637,60.627,60.627,6.943,4,0.8,86.738,3.842,0.402185333,2,"c,d,b,a",12.49287052,0.87,1.943461703,0.76,0.1
391,1.747,1.747,0.106607403,60.581,60.581,12.417,0,0,55.899,3.113,0.325593612,6,"c,b",4.501812032,0.25,0.432201016,0.12,0.12
297,3.575,3.575,0.227875813,60.384,60.384,8.735,1,0.2,45.403,1.142,0.118512292,1,c,5.197824843,0.3,0.546388105,0.17,0.13
950,9.887,9.887,0.646610057,60.344,60.344,6.006,3,0.6,63.444,0.507,0.051796596,2,"a,b",10.56343656,0.72,1.298406653,0.49,0.23
688,5.798,5.798,0.375348282,60.303,60.303,8.254,3,0.6,80.354,3.71,0.388316873,2,a,9.735158711,0.65,1.363665155,0.52,0.14
641,8.911,8.911,0.58186281,60.226,60.226,5.914,3,0.6,79.952,4.828,0.505778525,2,c,13.5191072,0.94,1.687641335,0.65,0.29
664,1.646,1.646,0.099907125,60.096,60.096,9.135,1,0.2,86.761,1.328,0.138054213,4,d,9.497646415,0.63,0.437961338,0.12,0.51
345,3.15,3.15,0.199681571,60.077,60.077,9.081,1,0.2,65.895,4.401,0.460916159,2,"c,a,d,b",7.256359432,0.46,0.86059773,0.3,0.16
499,5.51,5.51,0.356242537,60.051,60.051,6.351,0,0,14.657,0.239,0.02363942,2,c,2.307825539,0.08,0.379881957,0.1,-0.02
152,5.67,5.67,0.36685684,60.038,60.038,2.864,2,0.4,23.019,7.424,0.7785249,0,"d,a",8.037360335,0.52,1.54538174,0.59,-0.07
10,7.969,7.969,0.519371103,,60,5.407,1,0.2,29.14,0.274,0.027316663,0,"c,d",5.389310154,0.31,0.746687766,0.25,0.06
844,5.277,5.277,0.340785458,,60,5.618,3,0.6,49.582,2.761,0.288611053,1,b,8.825560698,0.58,1.229396511,0.46,0.12
896,4.85,4.85,0.312458538,59.935,59.935,7.387,1,0.2,51.395,5.023,0.526266022,0,"b,c,a",6.957492893,0.44,1.03872456,0.38,0.06
976,5.45,5.45,0.352262173,59.843,59.843,7.396,2,0.4,55.162,2.746,0.287035091,3,a,7.458355868,0.47,1.039297265,0.38,0.1
758,11.267,11.267,0.738158418,59.765,59.765,4.282,3,0.6,52.869,2.65,0.276948939,2,"d,c",12.34680056,0.85,1.615107357,0.62,0.23
462,11.299,11.299,0.740281279,59.711,59.711,4.549,3,0.6,27.888,7.008,0.734818239,5,"c,b,a",6.130578149,0.37,2.075099518,0.82,-0.44
393,8.194,8.194,0.534297466,59.687,59.687,1.262,2,0.4,12.091,4.361,0.456713595,2,"b,c,a",9.580824089,0.64,1.391011061,0.53,0.11
91,4.41,4.41,0.283269205,59.622,59.622,15.457,1,0.2,71.315,2.506,0.26181971,6,"b,a,c",4.613767225,0.25,0.745088915,0.25,0
987,5.196,5.196,0.335411968,59.482,59.482,10.657,0,0,38.853,6.622,0.694263501,3,"a,c,b",3.645772732,0.18,1.029675468,0.37,-0.2
170,2.34,2.34,0.145946663,59.457,59.457,8.818,0,0,47.411,4.139,0.433389368,6,d,5.376616013,0.31,0.579336031,0.18,0.13
324,9.13,9.13,0.596391137,59.391,59.391,3.804,4,0.8,50.729,2.373,0.247846186,1,"a,b",13.33569926,0.93,1.644237323,0.63,0.3
236,6.351,6.351,0.412033966,59.387,59.387,5.438,1,0.2,21.142,7.979,0.83683547,2,"a,c,b,d",3.887826407,0.2,1.448869435,0.55,-0.35
900,5.1,5.1,0.329043386,59.366,59.366,8.267,0,0,64.58,2.889,0.302059256,1,"c,a",7.811781783,0.5,0.631102642,0.21,0.3
797,7.124,7.124,0.463314316,59.296,59.296,5.847,0,0,33.541,2.653,0.277264131,3,c,5.736446041,0.34,0.740578447,0.25,0.09
285,12.677,12.677,0.831696962,59.283,59.283,6.493,1,0.2,53.931,2.098,0.218953562,1,"d,c,b",8.30602187,0.54,1.250650523,0.47,0.07
547,1.89,1.89,0.116093937,59.263,59.263,8.542,3,0.6,54.497,6.387,0.66957344,6,c,6.379887614,0.39,1.385667376,0.52,-0.13
410,4.915,4.915,0.316770598,59.219,59.219,11.242,3,0.6,67.507,5.182,0.542971212,6,"c,b",6.004892368,0.36,1.459741811,0.56,-0.19
516,1.819,1.819,0.11138384,59.082,59.082,9.412,2,0.4,41.463,6.584,0.690271065,5,"b,a",4.405333617,0.24,1.201654905,0.45,-0.21
395,9.783,9.783,0.63971076,58.898,58.898,7.452,1,0.2,36.829,6.134,0.642992225,6,"d,a,c",4.942163178,0.28,1.482702986,0.57,-0.29
739,11.185,11.185,0.732718588,58.887,58.887,8.487,5,1,61.403,6.961,0.729880227,6,"d,b",7.234947567,0.46,2.462598815,0.98,-0.52
349,1.824,1.824,0.111715537,58.814,58.814,5.262,4,0.8,50.617,3.389,0.354591301,5,d,9.619346256,0.64,1.266306837,0.47,0.17
652,6.856,6.856,0.445535359,58.723,58.723,3.828,4,0.8,45.005,4.176,0.437276739,3,"d,a,c",11.75679206,0.81,1.682812098,0.65,0.16
766,4.2,4.2,0.269337933,58.569,58.569,3.213,2,0.4,22.288,1.871,0.195104013,2,d,6.936819172,0.43,0.864441946,0.3,0.13
907,2.93,2.93,0.185086905,58.439,58.439,5.837,0,0,14.259,0.944,0.097709603,2,c,2.442864485,0.09,0.282796507,0.06,0.03
1,5.413,5.413,0.349807616,58.359,58.359,9.681,2,0.4,53.416,1.81,0.188695104,6,"c,b",5.517611817,0.32,0.93850272,0.34,-0.01
912,8.59,8.59,0.560567865,58.35,58.35,7.987,5,1,95.885,1.985,0.20708132,2,d,12.00513334,0.83,1.767649185,0.69,0.14
829,6.294,6.294,0.40825262,58.319,58.319,11.979,3,0.6,114.561,4.836,0.506619038,4,"c,d,a",9.563486101,0.64,1.514871658,0.58,0.06
392,,2,0.12339127,58.218,58.218,11.859,4,0.8,103.673,4.005,0.41931078,6,"c,b,a",8.742136774,0.57,1.342702049,0.51,0.07
706,1.898,1.898,0.116624652,58.176,58.176,8.815,2,0.4,89.722,2.817,0.294494642,4,"c,d,b",10.17833239,0.69,0.811119293,0.28,0.4
943,8.35,8.35,0.544646411,58.159,58.159,12.864,1,0.2,58.608,0.432,0.043916789,3,"b,c,d,a",4.555970149,0.25,0.7885632,0.27,-0.02
860,2.791,2.791,0.175865729,58.12,58.12,11.859,2,0.4,85.509,5.264,0.551586468,4,"d,a,b",7.210473058,0.46,1.127452197,0.42,0.04
279,6.9,6.9,0.448454292,58.082,58.082,12.101,0,0,47.326,5.76,0.603698256,6,"b,d",3.910916453,0.2,1.052152548,0.38,-0.18
815,5.89,5.89,0.381451506,58.062,58.062,10.496,0,0,74.895,2.957,0.309203614,1,"c,d",7.135575457,0.45,0.69065512,0.23,0.22
704,0.76,0.76,0.041130423,57.93,57.93,6.313,0,0,40.826,4.822,0.50514814,2,"b,c,a,d",6.466972913,0.4,0.546278564,0.17,0.23
715,7.23,7.23,0.470346292,57.88,57.88,10.52,0,0,46.674,8.256,0.865938222,2,"b,c",4.436692015,0.24,1.336284514,0.5,-0.26
634,9.911,9.911,0.648202202,57.726,57.726,6.506,4,0.8,68.685,1.475,0.153498634,1,d,10.55717799,0.72,1.601700837,0.62,0.1
986,6.917,6.917,0.449582062,57.437,57.437,9.196,0,0,67.819,3.705,0.387791553,1,d,7.374836886,0.47,0.837373615,0.29,0.18
824,9.23,9.23,0.603025076,57.391,57.391,4.117,5,1,47.261,5.598,0.586677874,2,"c,a,d,b",11.47947535,0.79,2.18970295,0.86,-0.08
561,1.182,1.182,0.069125647,57.343,57.343,6.084,1,0.2,25.461,7.676,0.805001051,2,c,4.184911243,0.22,1.074126697,0.39,-0.17
25,8.684,8.684,0.566803768,57.248,57.248,10.176,1,0.2,36.008,0.014,0,3,"b,a,c",3.538522013,0.17,0.766803768,0.26,-0.09
407,4.46,4.46,0.286586175,57.234,57.234,9.037,0,0,35.184,4.901,0.513448203,5,"b,c,d,a",3.893327432,0.2,0.800034378,0.28,-0.08
82,8.312,8.312,0.542125514,57.226,57.226,8.571,5,1,103.413,4.87,0.510191217,2,"a,b",12.06545327,0.83,2.052316731,0.81,0.03
26,6.62,6.62,0.429879262,56.941,56.941,9.59,2,0.4,71.716,2.233,0.233137214,0,"c,b",7.478206465,0.48,1.063016476,0.39,0.09
868,3.544,3.544,0.225819291,56.754,56.754,14.661,1,0.2,52.728,6.359,0.666631645,6,c,3.596480458,0.18,1.092450937,0.4,-0.23
620,9.8,9.8,0.64083853,56.646,56.646,6.967,2,0.4,58.129,0.861,0.088989283,2,"b,c,a",8.343476389,0.54,1.129827813,0.42,0.13
720,5.182,5.182,0.334483216,56.204,56.204,0.884,4,0.8,7.212,4.079,0.427085522,6,"c,d",8.158371041,0.53,1.561568738,0.6,-0.07
686,9.68,9.68,0.632877803,56.045,56.045,8.209,2,0.4,67.907,1.706,0.177768439,2,"d,c",8.272262151,0.54,1.210646242,0.45,0.09
472,1.598,1.598,0.096722834,55.655,55.655,8.9,2,0.4,31.143,0.775,0.079953772,6,"b,c",3.499213483,0.17,0.576676606,0.18,-0.01
83,3.135,3.135,0.19868648,55.494,55.494,9.635,1,0.2,29.895,1.004,0.104013448,6,"c,a,b",3.102750389,0.14,0.502699928,0.15,-0.01
192,1.135,1.135,0.066007695,55.212,55.212,7.167,3,0.6,51.148,5.139,0.538453457,6,"a,d",7.136598298,0.45,1.204461152,0.45,0
546,4.512,4.512,0.290035823,55.095,55.095,9.394,0,0,50.416,3.612,0.378020593,6,c,5.366829891,0.31,0.668056416,0.22,0.09
85,,4,0.256070054,55.074,55.074,10.41,4,0.8,119.564,2.638,0.27568817,3,"c,a,b",11.48549472,0.79,1.331758224,0.5,0.29
585,5.364,5.364,0.346556986,55.059,55.059,6.727,1,0.2,36.982,1.666,0.173565875,2,"c,b,d",5.497547198,0.32,0.720122861,0.24,0.08
885,8.482,8.482,0.553403211,54.953,54.953,7.693,4,0.8,78.854,1.379,0.143412482,0,"c,b",10.25009749,0.69,1.496815692,0.57,0.12
301,2.245,2.245,0.139644421,54.644,54.644,9.58,0,0,64.776,3.279,0.343034251,2,c,6.761586639,0.42,0.482678672,0.14,0.28
190,1.474,1.474,0.088496749,54.196,54.196,5.473,3,0.6,48.216,2.722,0.284513553,1,"b,c,a,d",8.809793532,0.58,0.973010303,0.35,0.23
690,4.134,4.134,0.264959533,53.788,53.788,11.088,3,0.6,92.88,5.627,0.589724732,4,"b,d,c,a",8.376623377,0.55,1.454684265,0.55,-0.01
694,1.27,1.27,0.074963513,53.44,53.44,7.17,3,0.6,61.716,0.879,0.090880437,3,"d,b,c",8.607531381,0.56,0.76584395,0.26,0.3
612,2.28,2.28,0.1419663,53.329,53.329,6.19,3,0.6,53.51,5.276,0.552847237,2,"c,b,d",8.644588045,0.57,1.294813536,0.49,0.08
615,7.776,7.776,0.5065676,53.224,53.224,7.556,3,0.6,77.652,2.353,0.245744904,2,"a,d,b,c",10.27686607,0.69,1.352312504,0.51,0.18
428,9.434,9.434,0.616558312,52.133,52.133,9.54,1,0.2,84.861,3.975,0.416158857,0,"c,b,a",8.895283019,0.59,1.232717169,0.46,0.13
667,3.374,3.374,0.214541595,52.066,52.066,7.99,1,0.2,41.821,4.174,0.437066611,6,c,5.23416771,0.3,0.851608205,0.3,0
5,2.19,2.19,0.135995754,51.727,51.727,9.152,0,0,35.488,1.788,0.186383694,3,b,3.877622378,0.2,0.322379448,0.08,0.12
597,8.711,8.711,0.568594932,51.016,51.016,6.064,3,0.6,53.135,0.383,0.038768649,0,"c,a",8.762368074,0.58,1.207363581,0.45,0.13
894,,9,0.587767016,50.236,50.236,11.924,0,0,42.604,6.359,0.666631645,5,"b,c",3.572962093,0.17,1.254398661,0.47,-0.3
88,5.371,5.371,0.347021361,50.072,50.072,7.665,1,0.2,50.892,2.272,0.237234713,2,"d,c",6.639530333,0.41,0.784256074,0.27,0.14
14,7.37,7.37,0.479633807,49.475,49.475,7.992,5,1,51.562,0.66,0.067871402,6,"d,b,c,a",6.451701702,0.4,1.547505208,0.59,-0.2
429,8.576,8.576,0.559639114,47.962,47.962,6.367,4,0.8,69.505,6.099,0.639314982,2,"d,a",10.91644417,0.74,1.998954096,0.78,-0.04
328,8.195,8.195,0.534363805,47.922,47.922,8.092,4,0.8,51.967,6.179,0.647720109,6,"d,b,c,a",6.42202175,0.39,1.982083914,0.78,-0.38
502,1.681,1.681,0.102229004,45.264,45.264,3.476,4,0.8,43.202,4.41,0.461861736,2,"a,c,d",12.42865362,0.86,1.364090739,0.52,0.34
